ticket_id,created_date,resolved_date,category,subcategory,application_name,priority,status,assigned_team,assigned_engineer,reported_by,root_cause,sla_target_hours,first_response_minutes,resolution_time_hours,sla_breached,reopened_count,change_related,csat_score,resolution_notes
INC101880,2025-09-18 11:44,2025-09-18 16:06,Integration/API,Third-Party Timeout,Auth Service,P3 - Medium,Resolved,App Dev Team,P. Arjun,Support Team (Proactive),Third-Party Outage,24,64,4.38,False,0,False,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101197,2025-09-18 12:37,2025-09-19 01:20,Hardware,Printer Issue,Order Management System,P3 - Medium,Resolved,L1 Support,N. Fathima,Batch Job Monitor,Data Issue,24,58,12.72,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC101350,2025-09-18 14:10,2025-09-18 17:16,Security,Vulnerability Alert,HR Portal,P2 - High,Resolved,Network Team,L. Chitra,End User,Unknown,8,22,3.1,False,0,False,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100290,2025-09-18 19:01,2025-09-19 07:04,Hardware,Workstation Failure,HR Portal,P4 - Low,Closed,L1 Support,R. Iyer,Monitoring Alert,Data Issue,72,244,12.05,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC100403,2025-09-18 21:51,2025-09-18 23:06,Application Issue,Application Crash,Auth Service,P2 - High,Reopened,App Dev Team,P. Arjun,Batch Job Monitor,Configuration Error,8,17,1.25,False,1,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC102098,2025-09-18 22:25,2025-09-19 00:16,Batch Job Failure,Job Timeout,HR Portal,P1 - Critical,Resolved,L3 Engineering,K. Suresh,Customer,User Error,4,9,1.86,False,0,False,3,Re-triggered job after correcting input file; added validation check.
INC101569,2025-09-19 09:54,2025-09-19 14:18,Security,Suspicious Login,Order Management System,P2 - High,Resolved,L3 Engineering,B. Meena,Batch Job Monitor,Capacity/Performance,8,36,4.41,False,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100116,2025-09-19 12:50,2025-09-20 18:56,Integration/API,Webhook Not Firing,HR Portal,P4 - Low,Resolved,App Dev Team,A. Rangan,Batch Job Monitor,Configuration Error,72,154,30.1,False,0,False,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100696,2025-09-19 14:46,2025-09-19 17:43,Application Issue,Data Mismatch,Payment Gateway,P2 - High,Reopened,L2 Support,M. Kumar,Monitoring Alert,Unknown,8,22,2.96,False,1,False,3,Identified faulty code path; deployed hotfix / config change and validated with user.
INC100639,2025-09-19 15:40,2025-09-20 10:22,Hardware,Workstation Failure,Billing Engine,P3 - Medium,Resolved,L1 Support,R. Iyer,Support Team (Proactive),Third-Party Outage,24,84,18.71,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC101676,2025-09-19 16:04,2025-09-20 17:29,Security,Suspicious Login,Reporting Dashboard,P4 - Low,Closed,Network Team,T. Divya,Monitoring Alert,User Error,72,227,25.43,False,0,False,2,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100667,2025-09-19 18:38,2025-09-19 22:55,Performance,Slow Response Time,Order Management System,P2 - High,Resolved,DBA Team,J. Antony,Customer,Third-Party Outage,8,32,4.29,False,0,False,5,Tuned query/index or scaled resources; response time back within threshold.
INC101689,2025-09-19 18:58,2025-09-20 00:26,Hardware,Workstation Failure,Inventory System,P3 - Medium,Resolved,L1 Support,P. Arjun,Customer,Data Issue,24,32,5.47,False,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC102147,2025-09-19 19:25,2025-09-20 03:57,Performance,Page Load Delay,HR Portal,P3 - Medium,Resolved,L3 Engineering,A. Rangan,End User,Configuration Error,24,55,8.54,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100532,2025-09-19 19:54,2025-09-21 20:00,Integration/API,API Failure,Billing Engine,P3 - Medium,Closed,L3 Engineering,T. Divya,Batch Job Monitor,Third-Party Outage,24,28,48.1,True,0,True,3,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC100932,2025-09-19 20:18,2025-09-22 12:59,Network,Firewall Block,Core Banking App,P4 - Low,Resolved,L2 Support,P. Arjun,End User,Third-Party Outage,72,126,64.69,False,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101035,2025-09-19 22:50,2025-09-20 21:25,Database,Query Timeout,Auth Service,P3 - Medium,Resolved,L3 Engineering,N. Fathima,Support Team (Proactive),User Error,24,51,22.59,False,0,False,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC101742,2025-09-20 10:56,2025-09-21 13:22,Batch Job Failure,Job Failed - Data Error,Order Management System,P2 - High,Resolved,App Dev Team,V. Prasad,Support Team (Proactive),Capacity/Performance,8,24,26.44,True,0,False,3,Re-triggered job after correcting input file; added validation check.
INC101680,2025-09-20 10:58,2025-09-21 00:38,Access/Authentication,Permission Denied,Core Banking App,P3 - Medium,Resolved,L1 Support,B. Meena,Monitoring Alert,Unknown,24,75,13.67,False,0,False,4,Reset credentials / corrected access role; user confirmed successful login.
INC101823,2025-09-20 14:32,2025-09-21 07:47,Access/Authentication,Login Failure,Payment Gateway,P3 - Medium,Resolved,L2 Support,R. Iyer,End User,Third-Party Outage,24,32,17.26,False,0,True,5,Reset credentials / corrected access role; user confirmed successful login.
INC101759,2025-09-20 16:01,2025-09-21 07:07,Database,Connection Pool Exhausted,CRM Portal,P3 - Medium,Closed,DBA Team,A. Rangan,Monitoring Alert,Data Issue,24,59,15.1,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100986,2025-09-21 13:19,2025-09-22 09:39,Server/Infra,Memory Leak,Billing Engine,P3 - Medium,Reopened,Network Team,S. Priya,Customer,Configuration Error,24,91,20.34,False,1,False,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100545,2025-09-21 13:59,2025-09-22 22:02,Network,DNS Issue,Core Banking App,P4 - Low,Resolved,Network Team,K. Suresh,Support Team (Proactive),Configuration Error,72,246,32.06,False,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101834,2025-09-21 18:19,2025-09-22 00:28,Hardware,Peripheral Not Detected,HR Portal,P2 - High,Closed,L1 Support,P. Arjun,Monitoring Alert,Third-Party Outage,8,12,6.15,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC100973,2025-09-21 21:19,2025-09-23 02:25,Batch Job Failure,Job Failed - Data Error,Order Management System,P3 - Medium,Resolved,App Dev Team,K. Suresh,Monitoring Alert,Configuration Error,24,74,29.11,True,0,False,1,Re-triggered job after correcting input file; added validation check.
INC100465,2025-09-22 09:40,2025-09-22 20:14,Server/Infra,CPU Spike,Order Management System,P3 - Medium,Resolved,L3 Engineering,N. Fathima,Batch Job Monitor,Capacity/Performance,24,64,10.57,False,0,True,2,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101148,2025-09-22 11:36,2025-09-23 09:37,Hardware,Device Offline,Customer Support Portal,P3 - Medium,Resolved,L1 Support,K. Suresh,Batch Job Monitor,Third-Party Outage,24,56,22.03,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC101579,2025-09-22 12:34,2025-09-25 01:50,Database,Connection Pool Exhausted,Order Management System,P4 - Low,Resolved,L3 Engineering,M. Kumar,Support Team (Proactive),Infra Failure,72,164,61.27,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100092,2025-09-22 13:32,2025-09-22 19:51,Performance,Page Load Delay,Order Management System,P2 - High,Resolved,DBA Team,T. Divya,End User,Third-Party Outage,8,21,6.32,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100075,2025-09-22 16:58,2025-09-23 11:57,Database,Connection Pool Exhausted,Billing Engine,P3 - Medium,Resolved,L3 Engineering,L. Chitra,Customer,User Error,24,63,18.99,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC102003,2025-09-22 18:57,2025-09-23 02:07,Hardware,Peripheral Not Detected,Auth Service,P3 - Medium,Closed,L1 Support,V. Prasad,Batch Job Monitor,User Error,24,24,7.18,False,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC101931,2025-09-22 19:36,2025-09-22 21:33,Batch Job Failure,Job Failed - Data Error,CRM Portal,P1 - Critical,Resolved,App Dev Team,N. Fathima,Batch Job Monitor,Capacity/Performance,4,19,1.95,False,0,False,2,Re-triggered job after correcting input file; added validation check.
INC100541,2025-09-22 19:52,2025-09-23 09:42,Server/Infra,CPU Spike,Payment Gateway,P3 - Medium,Resolved,L3 Engineering,J. Antony,Support Team (Proactive),Third-Party Outage,24,51,13.84,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC100113,2025-09-22 20:05,2025-09-23 11:30,Batch Job Failure,Duplicate Run,Inventory System,P3 - Medium,Resolved,App Dev Team,K. Suresh,Support Team (Proactive),User Error,24,93,15.42,False,0,False,3,Re-triggered job after correcting input file; added validation check.
INC100024,2025-09-23 09:33,2025-09-23 18:55,Hardware,Workstation Failure,Payment Gateway,P3 - Medium,Resolved,L1 Support,B. Meena,Batch Job Monitor,Configuration Error,24,94,9.37,False,0,False,4,Replaced/reset device; confirmed functioning with end user.
INC101674,2025-09-23 10:25,2025-09-23 13:57,Application Issue,Application Crash,CRM Portal,P2 - High,Resolved,App Dev Team,S. Priya,End User,Unknown,8,26,3.54,False,0,False,4,Identified faulty code path; deployed hotfix / config change and validated with user.
INC101233,2025-09-23 11:52,2025-09-23 15:03,Batch Job Failure,Job Not Triggered,HR Portal,P2 - High,Closed,App Dev Team,L. Chitra,Monitoring Alert,Data Issue,8,28,3.19,False,0,True,4,Re-triggered job after correcting input file; added validation check.
INC100356,2025-09-23 14:18,2025-09-23 16:37,Server/Infra,Memory Leak,Billing Engine,P2 - High,Closed,Network Team,A. Rangan,End User,Code Defect,8,26,2.33,False,0,True,4,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101379,2025-09-23 14:29,2025-09-24 07:08,Hardware,Device Offline,Order Management System,P4 - Low,Resolved,L1 Support,T. Divya,Batch Job Monitor,Unknown,72,262,16.65,False,0,False,5,Replaced/reset device; confirmed functioning with end user.
INC100052,2025-09-23 16:45,2025-09-26 05:54,Performance,Page Load Delay,CRM Portal,P4 - Low,Resolved,DBA Team,A. Rangan,Monitoring Alert,Third-Party Outage,72,197,61.15,False,0,False,4,Tuned query/index or scaled resources; response time back within threshold.
INC100003,2025-09-23 17:07,2025-09-23 22:14,Performance,Slow Response Time,Billing Engine,P3 - Medium,Resolved,DBA Team,B. Meena,Monitoring Alert,Configuration Error,24,76,5.13,False,0,False,3,Tuned query/index or scaled resources; response time back within threshold.
INC102021,2025-09-23 17:09,2025-09-26 08:58,Access/Authentication,Login Failure,Core Banking App,P3 - Medium,Resolved,L1 Support,N. Fathima,End User,Infra Failure,24,2,63.82,True,0,False,3,Reset credentials / corrected access role; user confirmed successful login.
INC101921,2025-09-24 04:26,2025-09-25 06:35,Batch Job Failure,Job Failed - Data Error,Inventory System,P4 - Low,Reopened,L3 Engineering,K. Suresh,Monitoring Alert,User Error,72,251,26.15,False,1,False,4,Re-triggered job after correcting input file; added validation check.
INC100217,2025-09-24 11:42,2025-09-25 09:46,Network,DNS Issue,Inventory System,P3 - Medium,Resolved,L2 Support,L. Chitra,End User,Third-Party Outage,24,66,22.08,False,0,False,4,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC101320,2025-09-24 14:53,2025-09-26 12:08,Security,Suspicious Login,Customer Support Portal,P3 - Medium,Resolved,L3 Engineering,K. Suresh,Monitoring Alert,Unknown,24,92,45.26,True,0,False,2,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101244,2025-09-24 14:58,2025-09-24 23:16,Database,Data Corruption,Reporting Dashboard,P3 - Medium,Resolved,L3 Engineering,L. Chitra,Batch Job Monitor,Capacity/Performance,24,70,8.31,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100431,2025-09-24 17:17,2025-09-27 08:51,Network,VPN Failure,Inventory System,P3 - Medium,Closed,L2 Support,S. Priya,End User,Configuration Error,24,63,63.57,True,0,False,5,Restarted network service / re-routed traffic; confirmed connectivity restored.
INC102171,2025-09-24 19:19,2025-09-27 00:54,Performance,Page Load Delay,Billing Engine,P4 - Low,Closed,L3 Engineering,V. Prasad,Customer,Infra Failure,72,189,53.59,False,0,True,5,Tuned query/index or scaled resources; response time back within threshold.
INC100937,2025-09-25 18:37,2025-09-26 11:46,Database,Connection Pool Exhausted,CRM Portal,P3 - Medium,Resolved,DBA Team,L. Chitra,Customer,User Error,24,47,17.16,False,0,False,4,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100948,2025-09-25 18:44,2025-09-30 17:28,Security,Suspicious Login,HR Portal,P4 - Low,Resolved,Network Team,V. Prasad,Support Team (Proactive),User Error,72,255,118.74,True,0,False,2,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100213,2025-09-25 19:53,2025-09-26 11:35,Application Issue,UI Error,Auth Service,P3 - Medium,Resolved,App Dev Team,V. Prasad,End User,User Error,24,46,15.7,False,0,False,5,Identified faulty code path; deployed hotfix / config change and validated with user.
INC102162,2025-09-25 19:58,2025-09-26 14:36,Database,Query Timeout,Auth Service,P3 - Medium,Resolved,L3 Engineering,L. Chitra,Customer,Unknown,24,28,18.64,False,0,False,5,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100951,2025-09-26 11:55,2025-09-26 20:52,Security,Vulnerability Alert,Auth Service,P1 - Critical,Resolved,L3 Engineering,J. Antony,End User,Configuration Error,4,8,8.96,True,0,False,4,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC100918,2025-09-26 13:56,2025-09-27 01:18,Server/Infra,Memory Leak,Reporting Dashboard,P3 - Medium,Resolved,L3 Engineering,T. Divya,Support Team (Proactive),User Error,24,59,11.38,False,0,False,3,Freed disk space / restarted service; added monitoring alert to prevent recurrence.
INC101116,2025-09-26 15:35,2025-09-27 06:34,Integration/API,Payload Mismatch,Customer Support Portal,P3 - Medium,Reopened,L3 Engineering,N. Fathima,Customer,User Error,24,42,14.99,False,1,True,4,Coordinated with third-party vendor / corrected payload mapping; retested integration.
INC101382,2025-09-26 17:28,2025-09-27 05:43,Database,Connection Pool Exhausted,Auth Service,P3 - Medium,Resolved,DBA Team,L. Chitra,End User,Unknown,24,49,12.25,False,0,False,2,Optimized query / cleared lock and restarted affected session; verified data integrity.
INC100015,2025-09-26 17:58,2025-09-27 06:57,Hardware,Workstation Failure,Customer Support Portal,P1 - Critical,Resolved,L1 Support,M. Kumar,End User,Configuration Error,4,10,12.99,True,0,False,3,Replaced/reset device; confirmed functioning with end user.
INC102164,2025-09-26 18:13,2025-09-27 02:36,Security,Vulnerability Alert,Order Management System,P3 - Medium,Resolved,Network Team,J. Antony,Support Team (Proactive),Infra Failure,24,31,8.39,False,0,False,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101023,2025-09-26 19:41,2025-09-27 22:15,Security,Vulnerability Alert,HR Portal,P4 - Low,Closed,L3 Engineering,M. Kumar,End User,User Error,72,409,26.58,False,0,False,5,"Investigated alert, confirmed false positive / revoked access; updated certificate."
INC101235,2025-09-26 21:17,2025-09-27 02:39,Application Issue,UI Error,Inventory System,P2 - High,Resolved,L2 Support,K. Suresh,End User,Unknown,8,24,5.37,False,0,True,5,Identified faulty code path; deployed hotfix / config change and validated with user.
